Address,Postal_Code,County,Price_euro,Not_Full_Market_Price,VAT_Exclusive,Description_of_Property,Property_Size_Description,Day,Month,Year,DoS_yyyymmdd
"42 HILLVIEW, RATHMULLEN, DROGHEDA",,Louth,265000.0,No,No,Second-Hand Dwelling house /Apartment,,13,7,2018,2018-07-13
"BELMOUNT UPPER, CROOKSTOWN, CORK",,Cork,103000.0,No,No,Second-Hand Dwelling house /Apartment,,18,12,2015,2015-12-18
"3 CLUAIN ABHAINN, MOYHASTIN, BALLINROBE ROAD",,Mayo,440000.0,No,Yes,New Dwelling house /Apartment,,30,11,2018,2018-11-30
"15 ST BRIGIDS ROAD, EDENDERRY, CO OFFALY",,Offaly,62000.0,No,No,Second-Hand Dwelling house /Apartment,,16,11,2016,2016-11-16
"14 OLD KILLARNEY, AGHADOE, KILLARNEY",,Kerry,150000.0,No,No,Second-Hand Dwelling house /Apartment,,24,7,2019,2019-07-24
"24  Abbeybrook View, Kilbeggan",,Westmeath,110132.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,27,4,2018,2018-04-27
"APT 20, RIVERWALK, CASTLEREA",,Roscommon,59000.0,No,No,Second-Hand Dwelling house /Apartment,,29,7,2021,2021-07-29
"24 PALMYRA PARK, GALWAY, GALWAY",,Galway,550000.0,No,No,Second-Hand Dwelling house /Apartment,,26,11,2019,2019-11-26
"23 INVER PARK, CARRICKMACROSS, MONAGHAN",,Monaghan,210000.0,Yes,No,Second-Hand Dwelling house /Apartment,,20,8,2019,2019-08-20
"188 Briarwood Avenue, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,,9,4,2014,2014-04-09
"80 St Patricks Road, Walkinstown, Dublin 12",,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,17,12,2010,2010-12-17
"4 THE ORCHARD, CHAPEL ST, BANDON",,Cork,115000.0,No,No,Second-Hand Dwelling house /Apartment,,17,6,2014,2014-06-17
"6 Apts New Bancroft Centre, Tallaght, Dublin 24",Dublin 24,Dublin,951541.85,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,17,8,2017,2017-08-17
"FESTINA LENTE, BALLYBAWN LOWER, KILMACANOGUE",,Wicklow,635000.0,No,No,Second-Hand Dwelling house /Apartment,,27,11,2018,2018-11-27
"AGHATESKIN, BROOMFIELD, CASTLEBLAYNEY",,Monaghan,115000.0,No,No,Second-Hand Dwelling house /Apartment,,29,5,2020,2020-05-29
"Astwood Lodge, 4 Beechwood Drive, Boreenmanna Road",,Cork,247000.0,No,No,Second-Hand Dwelling house /Apartment,,15,12,2015,2015-12-15
"61 OAKHILL, CORK HILL, YOUGHAL",,Cork,142000.0,No,No,Second-Hand Dwelling house /Apartment,,8,10,2018,2018-10-08
"12 COIS CUAIN, MOSESTOWN, WHITEGATE",,Cork,325000.0,No,No,Second-Hand Dwelling house /Apartment,,14,12,2021,2021-12-14
"8 BRUACH NA SIONNA, O BRIENSBRIDGE, CLARE",,Clare,115000.0,No,No,Second-Hand Dwelling house /Apartment,,30,3,2021,2021-03-30
"ARDAGAWNA, DRUM, ATHLONE",,Roscommon,60000.0,No,No,Second-Hand Dwelling house /Apartment,,30,11,2016,2016-11-30
"11 COOLAMBER COURT, TEMPLEOGUE, DUBLIN 16",Dublin 16,Dublin,230000.0,Yes,No,Second-Hand Dwelling house /Apartment,,10,6,2016,2016-06-10
"7  Rosedale, Millfarm, Dunboyne",,Meath,355000.0,No,No,Second-Hand Dwelling house /Apartment,,29,8,2014,2014-08-29
"GLENGOAGH, KNOCKANROE, TALLOW",,Waterford,32500.0,No,No,Second-Hand Dwelling house /Apartment,,18,10,2016,2016-10-18
"Greaghlough School, Mullagh",,Cavan,85000.0,No,No,Second-Hand Dwelling house /Apartment,,6,8,2010,2010-08-06
"FEAMORE, KILTOOM, ROSCOMMON",,Roscommon,275000.0,No,No,Second-Hand Dwelling house /Apartment,,30,11,2020,2020-11-30
"Windy Lodge, 3 Tinna Park Lodge, Kilpedder",,Wicklow,470000.0,No,No,Second-Hand Dwelling house /Apartment,,17,12,2010,2010-12-17
"kill, dunfanaghy",,Donegal,197835.44,No,No,Second-Hand Dwelling house /Apartment,,25,3,2013,2013-03-25
"1 KIRBY APARTMENTS, CHURCH AVENUE, MULLINGAR",,Westmeath,82500.0,No,No,Second-Hand Dwelling house /Apartment,,7,9,2020,2020-09-07
"125 Ard Aulin, Mungret",,Limerick,91790.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,23,5,2014,2014-05-23
"1 SORRELL HALL, TICKKNOCK HILL, SANDYFORD",,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,,17,12,2014,2014-12-17
"1 Willouise, Sallins, Co. Kildare",,Kildare,317180.0,No,Yes,New Dwelling house /Apartment,,15,12,2020,2020-12-15
"31 ARDMORE, CARNEW ROAD, GOREY",,Wexford,213000.0,No,No,Second-Hand Dwelling house /Apartment,,18,4,2019,2019-04-18
"RUBBLE, KILLASSER, SWINFORD",,Mayo,50000.0,No,No,Second-Hand Dwelling house /Apartment,,27,8,2014,2014-08-27
"2 Grove Court, Grove Street, Mullingar",,Westmeath,45500.0,No,No,Second-Hand Dwelling house /Apartment,,23,9,2013,2013-09-23
"209 Marian Villas, Donegal Town",,Donegal,82000.0,No,No,Second-Hand Dwelling house /Apartment,,28,7,2011,2011-07-28
"7 THE DUPLEX DEVON SHIRE, KILBROGAN HILL, BANDON",,Cork,106000.0,No,No,Second-Hand Dwelling house /Apartment,,18,9,2017,2017-09-18
"Apartment 11 Loftus Hall, Hazelbrook Square, Whitehall Road",,Dublin,295154.0,Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8,12,2017,2017-12-08
"4 Cedar Avenue, The Cedars, Ridgewood",,Dublin,293000.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,14,12,2012,2012-12-14
"127 THE SYCAMORES, FRESHFORD RD, KILKENNY",,Kilkenny,262000.0,No,No,Second-Hand Dwelling house /Apartment,,2,11,2020,2020-11-02
"2 West Demense, Baltinglass",,Wicklow,168000.0,No,No,Second-Hand Dwelling house /Apartment,,30,4,2013,2013-04-30
"11 Priory Lawn, Ballybeg, Waterford",,Waterford,40000.0,No,No,Second-Hand Dwelling house /Apartment,,18,10,2010,2010-10-18
"12 Berry's Close, Spa Road, Inchicore",,Dublin,117909.1,Yes,No,Second-Hand Dwelling house /Apartment,,19,8,2011,2011-08-19
"Cummer, Tuam",,Galway,135000.0,No,No,Second-Hand Dwelling house /Apartment,,18,10,2012,2012-10-18
"Glenade, o'Connell Avenue",,Limerick,305000.0,No,No,Second-Hand Dwelling house /Apartment,,5,4,2013,2013-04-05
"70 The Woods, Glounthaune",,Cork,224670.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,3,2,2014,2014-02-03
"8 LEESON ST UPPER, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,1200000.0,No,No,Second-Hand Dwelling house /Apartment,,10,5,2016,2016-05-10
"21 Dun Gaoithe Heights, Aikens Village, Village Road",Dublin 18,Dublin,431277.54,No,Yes,New Dwelling house /Apartment,,31,7,2020,2020-07-31
"29 PRIORY WAY, ST RAPHAELS MANOR, CELBRIDGE",,Kildare,335000.0,No,No,Second-Hand Dwelling house /Apartment,,16,1,2020,2020-01-16
"96A Trees Road Upper, Mount Merrion",,Dublin,624500.0,No,No,Second-Hand Dwelling house /Apartment,,18,6,2010,2010-06-18
"66 BEECHWOOD AVE UPPER, RANELAGH, DUBLIN 6",Dublin 6,Dublin,1375000.0,No,No,Second-Hand Dwelling house /Apartment,,22,11,2021,2021-11-22
"B6 KINGSCOURT, MANOR WEST, TRALEE",,Kerry,190000.0,No,No,Second-Hand Dwelling house /Apartment,,1,10,2018,2018-10-01
"LACROUGH HOUSE, BOHER, PALLESGREEN",,Limerick,625000.0,No,No,Second-Hand Dwelling house /Apartment,,21,12,2016,2016-12-21
"17 THE GREEN, PHEASANT RUN, CLONEE",,Dublin,316000.0,No,No,Second-Hand Dwelling house /Apartment,,18,7,2014,2014-07-18
"95 WYCKHAM POINT, WYCKHAM WAY, DUNDRUM DUBLIN 16",Dublin 16,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,29,11,2016,2016-11-29
"311 OLD YOUGHAL RD, MAYFIELD, CORK",,Cork,234700.0,No,No,Second-Hand Dwelling house /Apartment,,28,1,2020,2020-01-28
"RINARD, THE MANSE NORTHGATE ST, ATHONE",,Westmeath,170000.0,No,No,Second-Hand Dwelling house /Apartment,,25,11,2021,2021-11-25
"ERRITT, CERROBEHY, CASTLEREA",,Roscommon,70000.0,No,No,Second-Hand Dwelling house /Apartment,,14,10,2020,2020-10-14
"Apartment 10, Block E, Smithfield Market",,Dublin,217690.79,Yes,No,Second-Hand Dwelling house /Apartment,,20,2,2012,2012-02-20
"79 BLACKLION MANOR, GREYSTONES, WICKLOW",,Wicklow,257000.0,No,No,Second-Hand Dwelling house /Apartment,,21,11,2016,2016-11-21
"Glenrevagh, Corrandulla, Co. Galway",,Galway,168000.0,No,No,Second-Hand Dwelling house /Apartment,,1,3,2013,2013-03-01
"4 Luachra Road, Clieveragh, Listowel",,Kerry,200000.0,No,No,Second-Hand Dwelling house /Apartment,,23,3,2010,2010-03-23
"5 Marian Terrace, Slane",,Meath,96000.0,No,No,Second-Hand Dwelling house /Apartment,,20,12,2011,2011-12-20
"39 Finlay Park, Old Curragh Road, Nass",,Kildare,352422.91,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,25,7,2018,2018-07-25
"CARRICKAFODAM, CARNDONAGH, DONEGAL",,Donegal,47000.0,No,No,Second-Hand Dwelling house /Apartment,,8,11,2018,2018-11-08
"5 CHESTNUT GROVE, TULLINADALY RD, TUAM",,Galway,65000.0,Yes,No,Second-Hand Dwelling house /Apartment,,15,2,2017,2017-02-15
"33 RATHBOURNE AVE, DUBLIN 15, DUBLIN",Dublin 15,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,,22,7,2021,2021-07-22
"114 GLENDALE MEADOWS, LEIXLIP, KILDARE",,Kildare,320000.0,No,No,Second-Hand Dwelling house /Apartment,,17,11,2017,2017-11-17
"Apartments 1 & 2, Butlers Medical Hall  Abbey Street, Wicklow",,Wicklow,80000.0,No,No,Second-Hand Dwelling house /Apartment,,10,10,2013,2013-10-10
"24 ST JAMESS COURT, ENNIS RD, LIMERICK",,Limerick,255000.0,No,No,Second-Hand Dwelling house /Apartment,,20,12,2016,2016-12-20
"2 BRODEENCOTTAGE, CASHEL RD, TIPPERARY TOWN",,Tipperary,43000.0,No,No,Second-Hand Dwelling house /Apartment,,14,2,2017,2017-02-14
"23 CAPPAGH DR, FINGLAS WEST, DUBLIN 11",Dublin 11,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,,15,1,2018,2018-01-15
"78 CALLENDERS MILL, CELBRIDGE, KILDARE",,Kildare,245000.0,No,No,Second-Hand Dwelling house /Apartment,,2,6,2014,2014-06-02
"41 WOODLAWN PARK AVE, FIRHOUSE, DUBLIN 24",Dublin 24,Dublin,389000.0,No,No,Second-Hand Dwelling house /Apartment,,5,10,2020,2020-10-05
"BENVOY, ANNESTOWN",,Waterford,138000.0,No,No,Second-Hand Dwelling house /Apartment,,15,3,2013,2013-03-15
"20 The Cairns, Crossakiel, KELLS",,Meath,132159.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,4,10,2017,2017-10-04
"5 THE DALE, RIVERBANK, RATHMULLEN RD",,Louth,206000.0,No,No,Second-Hand Dwelling house /Apartment,,10,7,2018,2018-07-10
"Ballygalvert, Ballywilliam, Enniscorthy",,Wexford,65000.0,No,No,Second-Hand Dwelling house /Apartment,,10,9,2012,2012-09-10
"39 Pembroke Square, Caherslee, Tralee",,Kerry,154000.0,No,No,Second-Hand Dwelling house /Apartment,,26,10,2012,2012-10-26
"APT 1, BARR NA SRAIDE, HIGH ST",,Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,,23,1,2015,2015-01-23
"12 Warrenstown Way, Blanchardstown, Dublin. 15",,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,,9,8,2010,2010-08-09
"WINDYRIDGE, ROSBEG, WESTPORT",,Mayo,487000.0,No,No,Second-Hand Dwelling house /Apartment,,26,11,2020,2020-11-26
"42 CHURCHWELL DR, BELMAYNE, BALGRIFFIN DUBLIN 13",Dublin 13,Dublin,321000.0,No,No,Second-Hand Dwelling house /Apartment,,3,11,2021,2021-11-03
"8 HARMAC COURT, BRIGHTON AVE, RATHGAR DUBLIN 6",,Dublin,188000.0,No,No,Second-Hand Dwelling house /Apartment,,7,2,2014,2014-02-07
"Maryfield, Milverton, Skerries",,Dublin,570000.0,No,No,Second-Hand Dwelling house /Apartment,,26,2,2013,2013-02-26
"Broughal, Kilcormac",,Offaly,30000.0,No,No,Second-Hand Dwelling house /Apartment,,9,5,2012,2012-05-09
"24 MHAOILBHUILLE RD, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,,26,11,2018,2018-11-26
"43 THE FAIRWAYS, POLLERTON LITTLE, CARLOW",,Carlow,175000.0,No,No,Second-Hand Dwelling house /Apartment,,21,5,2018,2018-05-21
"CARAUN, NEW INN, BALINASLOE",,Galway,150000.0,No,No,Second-Hand Dwelling house /Apartment,,29,1,2020,2020-01-29
"newtown, nenagh",,Tipperary,27000.0,No,No,Second-Hand Dwelling house /Apartment,,2,8,2013,2013-08-02
"21 Straffan Manor, Straffan, Co. Kildare",,Kildare,680903.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,16,2,2016,2016-02-16
"80 KINGSWOOD, BLACKROCK ROAD, DUNDALK",,Louth,187000.0,No,No,Second-Hand Dwelling house /Apartment,,18,11,2011,2011-11-18
"51 CLONATTIN VILLAGE, GOREY, WEXFORD",,Wexford,115000.0,No,No,Second-Hand Dwelling house /Apartment,,22,8,2014,2014-08-22
"54 BARRA GLAS, CROBALLY UPPER, TRAMORE",,Waterford,65000.0,No,No,Second-Hand Dwelling house /Apartment,,28,6,2013,2013-06-28
"54 SPRINGFIELDS, DOORADOYLE RD, LIMERICK",,Limerick,190000.0,No,No,Second-Hand Dwelling house /Apartment,,27,3,2020,2020-03-27
"5 BALLINTYRE MEADOWS, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,75250.0,Yes,No,Second-Hand Dwelling house /Apartment,,25,5,2016,2016-05-25
"APT 502, ATKINS HALL, LEE ROAD",,Cork,158484.46,No,No,Second-Hand Dwelling house /Apartment,,4,12,2019,2019-12-04
"232 THE RICHMOND, NORTH BRUNSWICK ST, DUBLIN",Dublin 7,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,,12,9,2019,2019-09-12
"86 Crenigans Banog, Milltown Road, Ashbourne",,Meath,495000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,19,9,2017,2017-09-19
"51 MC DERMOTT TCE, MANORHAMILTON, LEITRIM",,Leitrim,26000.0,No,No,Second-Hand Dwelling house /Apartment,,24,7,2014,2014-07-24
"7 LONGVIEW COURT, MILLERS GLEN, SWORDS",,Dublin,277533.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,15,10,2018,2018-10-15
"APT 2 COISLOCA, GLASLOUGH ST, MONAGHAN",,Monaghan,27333.0,No,No,Second-Hand Dwelling house /Apartment,,19,5,2014,2014-05-19
"Viewmount, Ballinamuck, Dungarvan",,Waterford,160000.0,No,No,Second-Hand Dwelling house /Apartment,,11,9,2013,2013-09-11
"22 WARRENSTOWN WAY, BLANCHERSTOWN, DUBLIN 15",Dublin 15,Dublin,199000.0,No,No,Second-Hand Dwelling house /Apartment,,18,12,2015,2015-12-18
"RIVERSIDE AVENUE, ROSCOMMON, CO ROSCOMMON",,Roscommon,205000.0,No,No,Second-Hand Dwelling house /Apartment,,26,11,2021,2021-11-26
"COOLAGH ROAD, CALLAN, CO KILKENNY",,Kilkenny,149000.0,No,No,Second-Hand Dwelling house /Apartment,,23,6,2017,2017-06-23
"15 WILLOW RISE, PRIMROSE GATE, HAZELHATCH RD",,Kildare,273000.0,No,No,Second-Hand Dwelling house /Apartment,,13,4,2015,2015-04-13
"3 CEDAR LODGE, FARMLEIGH WOODS, WHITES RD DUBLIN 15",Dublin 15,Dublin,470000.0,No,No,Second-Hand Dwelling house /Apartment,,22,4,2021,2021-04-22
"PASS OF KILBRIDE, MILLTOWNPASS, MULLINGAR",,Westmeath,93750.0,Yes,No,Second-Hand Dwelling house /Apartment,,25,2,2020,2020-02-25
"Gracefield, Ballylinan",,Laois,50000.0,No,No,Second-Hand Dwelling house /Apartment,,9,5,2013,2013-05-09
"60 THE BEECHES, NAVENNY, BALLYBOFEY",,Donegal,132500.0,Yes,No,Second-Hand Dwelling house /Apartment,,12,8,2019,2019-08-12
"DUNMORE, CASTLECOMER ROAD, KILKENNY",,Kilkenny,285000.0,No,No,Second-Hand Dwelling house /Apartment,,18,11,2016,2016-11-18
"Syngefield, Birr",,Offaly,147000.0,No,No,Second-Hand Dwelling house /Apartment,,27,6,2017,2017-06-27
"21 DUNAWLEY DR, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,271000.0,No,No,Second-Hand Dwelling house /Apartment,,5,1,2018,2018-01-05
"16 AUGHRIM STREET, DUBLIN 7",,Dublin,130000.0,No,No,Second-Hand Dwelling house /Apartment,,16,3,2016,2016-03-16
"22 MARIAN RD, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,540000.0,No,No,Second-Hand Dwelling house /Apartment,,8,3,2017,2017-03-08
"99-100 BROWN ST, PORTLAW, COUNTY WATERFORD",,Waterford,75000.0,No,No,Second-Hand Dwelling house /Apartment,,22,5,2019,2019-05-22
"50 MERIDIAN COURT, SPINDRIFT AVE, ROYAL CANAL PARK",Dublin 15,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,,29,8,2019,2019-08-29
"70 SANDYFORD DOWNS, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,,22,9,2017,2017-09-22
"5 CLEARWATER, COURTMACSHERRY, CORK",,Cork,225000.0,Yes,No,Second-Hand Dwelling house /Apartment,,16,11,2017,2017-11-16
"139 Meadowgate, Knockmullen, Gorey",,Wexford,207048.45,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,14,1,2010,2010-01-14
"37 WINGFIELD, STEPASIDE, DUBLIN 18",Dublin 18,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,3,2,2020,2020-02-03
"Raheen, Tobinstown, Tullow",,Carlow,8000.0,No,No,Second-Hand Dwelling house /Apartment,,16,10,2012,2012-10-16
"8 GLEN ABHAINN GREEN, ENFIELD, MEATH",,Meath,177000.0,No,No,Second-Hand Dwelling house /Apartment,,6,2,2018,2018-02-06
"DUNROAMIN COTTAGES, TOMHAGGART, CO WEXFORD",,Wexford,165000.0,No,No,Second-Hand Dwelling house /Apartment,,21,8,2018,2018-08-21
"38 THE PUNCHBOWL, ENNIS RD, GORT",,Galway,70000.0,No,No,Second-Hand Dwelling house /Apartment,,13,1,2014,2014-01-13
"96 Wyckham Point, Wyckham Bypass, Dundrum  Dublin 16",Dublin 16,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,,12,2,2015,2015-02-12
"INIS AONAR, BARNADOWN UPPER, CLOUGH",,Wexford,225000.0,No,No,Second-Hand Dwelling house /Apartment,,10,9,2014,2014-09-10
"Apartment 2  Block 6, New Priory, The Hole in the Wall Road",,Dublin,165000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,25,4,2018,2018-04-25
"61 Newbury Park, Derrinturn",,Kildare,175000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,23,12,2010,2010-12-23
"6 Sea Vista, Curracloe",,Wexford,107500.0,No,No,Second-Hand Dwelling house /Apartment,,25,10,2013,2013-10-25
"Cutbush, The Curragh",,Kildare,203000.0,No,No,Second-Hand Dwelling house /Apartment,,4,5,2010,2010-05-04
"84 THE SYCAMORES, EDENDERRY, OFFALY",,Offaly,162000.0,No,No,Second-Hand Dwelling house /Apartment,,27,7,2017,2017-07-27
"2 RATHBRIDE CLOSE, KILDARE, KILDARE",,Kildare,302000.0,No,No,Second-Hand Dwelling house /Apartment,,28,10,2016,2016-10-28
"The Old Barracks, Ticroghan, Clonard",,Meath,110000.0,No,No,Second-Hand Dwelling house /Apartment,,5,12,2012,2012-12-05
"32 Ellensborough Meadows, Kiltipper Road, Tallaght",,Dublin,295000.0,No,No,Second-Hand Dwelling house /Apartment,,8,3,2010,2010-03-08
"HILLCREST, TINMORE, NEWCASTLE",,Wicklow,395000.0,No,No,Second-Hand Dwelling house /Apartment,,9,12,2019,2019-12-09
"6 Chestnut Grove, Caherdavin Lawn",,Limerick,257000.0,No,No,Second-Hand Dwelling house /Apartment,,12,3,2010,2010-03-12
"2 ST CLEMENTS COURT, LOUTH RYNN ESTATE, MOHILL",,Leitrim,70000.0,No,No,Second-Hand Dwelling house /Apartment,,10,3,2016,2016-03-10
"PRIVATE HOUSE 39, THE GLEN KILNACOURT WOOD, PORTARLINGTON LAOIS",,Laois,170000.0,No,No,Second-Hand Dwelling house /Apartment,,21,5,2020,2020-05-21
"38 CASTLEOAKS, BANDON, CORK",,Cork,280000.0,No,No,Second-Hand Dwelling house /Apartment,,4,11,2021,2021-11-04
"The Hill, Loughrea",,Galway,140000.0,No,No,Second-Hand Dwelling house /Apartment,,18,12,2014,2014-12-18
"20 HAZELWOOD LANE, GREENISLE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,252000.0,No,No,Second-Hand Dwelling house /Apartment,,13,1,2017,2017-01-13
"Murrough, Rahan, Tullamore",,Offaly,114950.0,No,No,Second-Hand Dwelling house /Apartment,,17,1,2012,2012-01-17
"9 MILL POND, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,,23,1,2019,2019-01-23
"5 GRANGEFIELD, BREHON FIELD RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,580000.0,No,No,Second-Hand Dwelling house /Apartment,,11,6,2021,2021-06-11
"LOCATRIM STUD, KNOCKAVILLE, GAYBROOK",,Westmeath,297000.0,No,No,Second-Hand Dwelling house /Apartment,,1,12,2016,2016-12-01
"19 DRAPIER GREEN, WADELAI, GLASNEVIN DUBLIN 11",Dublin 11,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,,14,10,2014,2014-10-14
"4 BELL HAVEL, GOLDEN ISLAND, ATHLONE",,Westmeath,145000.0,No,No,Second-Hand Dwelling house /Apartment,,12,11,2021,2021-11-12
"50 MURMOUNT RD, MAYFIELD, CORK",,Cork,190000.0,No,No,Second-Hand Dwelling house /Apartment,,22,12,2016,2016-12-22
"APT 46, 55 MOUNTJOY SQ WEST, DUBLIN",Dublin 1,Dublin,284000.0,No,No,Second-Hand Dwelling house /Apartment,,16,12,2019,2019-12-16
"20 SLIEVEBLOOM PARK, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,,16,3,2021,2021-03-16
"31 FOXBOROUGH WAY, LUCAN, DUBLIN",,Dublin,189500.0,No,No,Second-Hand Dwelling house /Apartment,,16,1,2014,2014-01-16
"TULLYCROSS, MOYDRUM, ATHLONE",,Westmeath,335000.0,No,No,Second-Hand Dwelling house /Apartment,,16,10,2020,2020-10-16
"47 FR. O'CONNOR CRESCENT, MOUNTRATH, CO. LAOIS",,Laois,49500.0,Yes,No,Second-Hand Dwelling house /Apartment,,9,4,2018,2018-04-09
"Apt 57, 1 Jervis Street",Dublin 1,Dublin,89502.54,No,No,Second-Hand Dwelling house /Apartment,,19,12,2013,2013-12-19
"11 ROSEWOOD GREEN, BALLYLANGLEY, BANDON",,Cork,156000.0,No,No,Second-Hand Dwelling house /Apartment,,22,5,2015,2015-05-22
"100 WHITEFIELDS, STATION ROAD, PORTARLINGTON",,Laois,78000.0,No,No,Second-Hand Dwelling house /Apartment,,30,6,2014,2014-06-30
"Ballynanty, Bruff",,Limerick,130000.0,No,No,Second-Hand Dwelling house /Apartment,,19,10,2010,2010-10-19
"26 MILLERS LANE, SKERRIES, DUBLIN",,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,,8,4,2021,2021-04-08
"1 NEWBRIDGE STREET, BIRR, CO. OFFALY",,Offaly,18000.0,Yes,No,Second-Hand Dwelling house /Apartment,,4,8,2016,2016-08-04
"DERRYALLAGHAN, KNOCKATALLON, MONAGHAN",,Monaghan,157000.0,No,No,Second-Hand Dwelling house /Apartment,,21,6,2021,2021-06-21
"BALLAGHANOHER, REAPMILLS, BIRR",,Offaly,405000.0,No,No,Second-Hand Dwelling house /Apartment,,10,8,2018,2018-08-10
"TULLAGREINE, CARRIGTWOHILL, CORK",,Cork,51109.0,Yes,No,Second-Hand Dwelling house /Apartment,,17,12,2013,2013-12-17
"16 Faber Grove, Monkstown, Dun Laoghaire",,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,,24,10,2012,2012-10-24
"13 MOUNTSHANNON RD, KILMAINHAM, DUBLIN 8",Dublin 8,Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,,8,5,2015,2015-05-08
"9 SUNDAY'S WELL, Bracken Park, Carpenterstown Road",Dublin 15,Dublin,370000.0,No,No,Second-Hand Dwelling house /Apartment,,28,7,2017,2017-07-28
"3 MAUDLIN STREET, THOMASTOWN, CO KILKENNY",,Kilkenny,118364.24,No,No,Second-Hand Dwelling house /Apartment,,10,12,2019,2019-12-10
"28 DUNBANE, CARRICK ON SUIR, CO TIPPERARY",,Tipperary,97000.0,No,No,Second-Hand Dwelling house /Apartment,,5,7,2017,2017-07-05
"24 Kingsland, Beaverstown Road, Donabate",,Dublin,378855.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,24,9,2018,2018-09-24
"BALLINTESKIN STUD, OLD LONG HILL, ENNISKERRY",,Wicklow,1500000.0,No,No,Second-Hand Dwelling house /Apartment,,21,12,2017,2017-12-21
"6 ROE COURT, TRALEE, KERRY",,Kerry,70000.0,No,No,Second-Hand Dwelling house /Apartment,,1,9,2015,2015-09-01
"APT 21, 46 NORTH GREAT GEORGES ST, DUBLIN 1",Dublin 1,Dublin,297500.0,No,No,Second-Hand Dwelling house /Apartment,,3,12,2014,2014-12-03
"Knockoura, Peterswell",,Galway,60000.0,No,No,Second-Hand Dwelling house /Apartment,,6,7,2011,2011-07-06
"48 ABBEY ST, BALLINROBE, MAYO",,Mayo,90000.0,No,No,Second-Hand Dwelling house /Apartment,,12,11,2015,2015-11-12
"60 PRIORY GATE, ATHBOY, MEATH",,Meath,240000.0,No,No,Second-Hand Dwelling house /Apartment,,28,11,2018,2018-11-28
"70 FEARANN RI, DOUGHISKA, GALWAY",,Galway,200000.0,No,No,Second-Hand Dwelling house /Apartment,,3,9,2019,2019-09-03
"2 WESTBURY GROVE, WESTBURY COURT, LUCAN",,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,,29,1,2015,2015-01-29
"4 Church View, Hollystown, Dublin 15",,Dublin,490000.0,No,No,Second-Hand Dwelling house /Apartment,,28,3,2012,2012-03-28
